Property ID,Built Year,Property Name,Star Rating,Pincode,Property Type,Free WiFi,Entire Property,Latitude,Longitude,Distance from Center
1000267785,2019,Hotel Radiance Courtyard,3,221108,Hotel,False,False,25.30051,82.95402,4.114197126641544
1000268585,2019,Mayur Paying Guest House,0,221007,Guest House,False,False,25.38284,83.02092,8.3599543152315
1000269327,2019,Rose Heritage Home | A Heritage Stay,2,221001,Hotel,False,False,25.29532,83.00468,2.204652125825784
1000271310,2019,Hotel The Pinnacle Inn,4,221007,Hotel,False,False,25.36843,83.02544,7.0707181989124175
1000271481,2019,HOTEL AUGUSTO,0,221001,Hotel,False,False,25.30833,83.00653,1.4304651799888568
1000276003,2019,Hotel Mastana Palace,0,221001,Hotel,False,False,25.31739,82.99918,0.8663140675738709
1000285141,2019,The Fern Residency Sarnath,4,221007,Hotel,False,False,25.36313,83.0259,6.5770599015360744
1000288876,2019,HOTEL JANKI INN,3,221010,Hotel,False,False,25.31376,82.9906,0.30001828557518606
1000290280,2019,Hotel Rudrakash,0,221002,Hotel,False,False,25.32625,82.99102,1.5905638498674213
1000290554,2020,Hotel Four Seasons,3,221001,Hotel,False,False,25.31109,83.00609,1.329456952834822
1000292286,2019,Hotel Panchsheel @5mins From Railway Station,2,221002,Hotel,False,False,25.32168,82.98729,1.2107418785813935
1000293107,2019,Ganga darshan,0,221001,Guest House,False,False,25.30662,83.00963,1.7861148441081214
1000299056,2020,HOTEL CHANDRA MALTI PALACE,0,221106,Hotel,False,False,25.24795,82.95434,8.113925050189843
1000299585,2020,Hotel Prabhat,0,221002,Hotel,False,False,25.32637,82.98907,1.6385878642754732
1000299860,2020,Rahi Tourist Bungalow Sarnath,3,221007,Hotel,False,False,25.37868,83.02784,8.198747269048365
1000300120,2020,Nawab Ki Deohri | Boutique Heritage Homestay,3,221001,Homestay,False,False,25.32166,83.00948,1.9792781741535597
1000300708,2020,Varanasi Paradise,0,221001,Hotel,False,False,25.33235,82.96897,3.299195450021147
1000301537,2020,Live Free Hostel | Rooms & Dorms,3,221005,Hostel,False,False,25.28472,83.00708,3.3561806058951724
1000302039,2020,"Hotel SJR, Varanasi",0,221001,Hotel,False,False,25.31253,82.98221,1.0765580699957702
1000306426,2020,Alakhnanda Guest House,0,221001,Homestay,False,False,25.30871,83.01148,1.9035366109503353
1000309814,2020,Celebrant Hotel,3,221010,Hotel,False,False,25.30625,82.98852,0.7810604029636051
1000319908,2020,Family Guest House (200 mtrs from Dashashwamedh Ghat),0,221001,Homestay,False,False,25.30529,83.00806,1.6985047148126413
1000320374,2020,Starlit Select Nirvana Varanasi,3,221002,Hotel,False,False,25.33884,82.98113,3.2056897372329254
1000323622,2020,Collection O Kewal Palace Hyderabad Gate,3,221011,Hotel,False,False,25.26235,82.98157,5.642456372756993
1000323773,2020,Mad Squad Hostel | Dorms & Rooms,0,221001,Hostel,False,False,25.31295,83.00311,1.0305229761411128
1000324321,2020,Saraswati Palace,0,221005,Guest House,False,False,25.28305,82.97445,3.720156243715562
1000324335,2020,Hotel O Divine Paradise,3,221005,Hotel,False,False,25.26136,82.96619,6.243568224273461
1000324478,2020,Super Townhouse Hyderabad Gate IIT BHU Formerly RK Heights,3,221011,Hotel,False,False,25.26077,82.97991,5.849637792944339
1000324615,2020,Om Vilas Benares (Varanasi),5,221003,Hotel,False,False,25.38303,82.96463,8.388777307047972
1000326637,2020,Benaras Gharana Inn,0,221002,Hotel,False,False,25.32627,82.9978,1.6561616531776022
1000328281,2020,Hotel Luxmi Palace,0,221001,Hotel,False,False,25.30729,83.00932,1.7326325529564504
1000328331,2020,Hotel Four Element,3,221108,Hotel,False,False,25.29645,82.97002,2.881205589019243
1000328498,2020,Hotel Vrindavan Palace,3,221103,Hotel,False,False,25.30034,82.96844,2.782787664302382
1000328748,2020,Pristine Hotel,4,221002,Hotel,False,False,25.33806,82.9788,3.2212471054909346
1000328868,2021,Shri Heritage | Open Terrace with Beautiful View,0,221001,Apartment,False,True,25.29075,83.00421,2.6267016514739874
1000330384,2021,Hotel Kashi,0,221001,Hotel,False,False,25.31091,83.0071,1.4323088132969386
1000330716,2021,Hotel K B Palace,0,221010,Hotel,False,False,25.29359,82.97209,2.9311290947330204
1000330985,2021,Vibe N Joy | Stay @Dashashwamedh Ghat,0,221001,BnB,False,False,25.30611,83.00957,1.8004568963355807
1000331244,2021,Hotel Aps Palace,0,221103,Hotel,False,False,25.31404,82.96771,2.5424039605526754
1000331700,2021,Hotel City Palace,0,211002,Hotel,False,False,25.32473,82.98949,1.4514168637122005
1000331771,2021,Hotel Satya Inn,3,221001,Hotel,False,False,25.32255,83.01676,2.6668932943244346
1000332099,2021,Tattva | Entire 3BHK Apartment,0,221003,Apartment,False,True,25.35214,82.96049,5.521647987230562
1000332259,2021,Ganga Guest House,0,221101,Guest House,False,False,25.30315,83.00724,1.7478189611676824
1000332493,2021,Yogi Soul Guesthouse @Dashashwamedh Ghat,0,221001,Homestay,False,False,25.30784,83.00935,1.7178458964425263
1000333547,2021,Hotel Ganga Garden,0,221005,Hotel,False,False,25.28496,83.00805,3.3748877251195295
1000333660,2021,Homestay-Heritage Rooms with Scenic Garden,3,221010,Homestay,False,False,25.31081,82.9945,0.21117213181788946
1000333668,2021,"Hotel Yathart Inn , Varanasi",3,221001,Hotel,False,False,25.31222,82.99516,0.2273106036380031
1000333810,2021,3BHK Apartment with Kitchen,3,221001,Apartment,False,True,25.31089,82.99461,0.2142154739951839
1000336597,2021,VARA | Entire 3BHK Apartment,0,221103,Apartment,False,True,25.30058,82.96948,2.678021148664694
1000336682,2021,The Kashi Residency,0,221005,Hotel,False,False,25.28677,83.00615,3.110120084782973
1000338189,2021,Tattva | Modern 3BHK Apartment,0,221005,Apartment,False,True,25.35216,82.96038,5.529971610604177
1000341572,2021,Hotel Sahara,3,221005,Hotel,False,False,25.43639,82.85312,19.70786312030447
1000343447,2021,HOTEL STAY INN,0,221007,Hotel,False,False,25.37911,83.0205,7.955849126452136
1000347349,2021,The Pulick Stay,0,221002,Guest House,False,False,25.33293,82.9856,2.4353706273654305
1000350480,2021,Janaki Villa | Entire 2BHK Luxury Bungalow,3,221010,Villa,False,True,25.30215,82.99135,1.1116480758927798
1000351244,2021,Hotel Royal Livin,3,221010,Hotel,False,False,25.29375,82.99936,2.13553712701024
1000351760,2021,RATNAKAR BHAWAN (HERITAGE HOMESTAY),3,221001,Homestay,False,False,25.29634,83.005,2.1280494564429366
1000352023,2021,Zion Inn,3,221002,Hotel,False,False,25.33715,82.97783,3.1760509278718687
1000355915,2021,FabHotel Lemon Grass,3,221005,Hotel,False,False,25.28198,83.00388,3.5206783293216493
1000356271,2021,SimpleNsmart Living | Entire 2 BHK Apartment,0,221005,Apartment,False,True,25.28776,82.9793,3.0273281603883584
1000356398,2021,HOTEL SILSILA,0,221106,Hotel,False,False,25.29788,82.96868,2.900511903694725
1000356514,2021,BlueBells Varanasi,0,221001,Homestay,False,False,25.30246,82.99168,1.0732163051649801
1000356840,2021,Hotel O Sparrow Nest,3,211005,Hotel,False,False,25.2841,82.97258,3.7193020193700073
1000358209,2021,Cozy Inn Homestay | Rooms & Caretaker,0,221001,Homestay,False,False,25.30877,83.00312,1.0894260199288839
1000358605,2021,HOTEL NANDINI PALACE,0,221002,Hotel,False,False,25.32505,82.98977,1.4797617630314248
1000358932,2021,Hotel Veda by R K S,3,221001,Hotel,False,False,25.30887,83.00188,0.9687455329580325
1000360573,2021,Gandhi Ganga Guest House,0,221002,Guest House,False,False,25.32881,82.99223,1.8651181143217166
1000360720,2021,"Hotel Prago by Green Deer,Varanasi",3,221005,Hotel,False,False,25.27831,83.00299,3.886014345418854
1000362397,2021,HOTEL KESHARI PALACE,3,221005,Hotel,False,False,25.28316,82.99973,3.2845973159709465
1000366032,2021,THE ELEGANCE,3,221004,Hotel,False,False,25.2895,82.96975,3.42128653220868
1000366052,2021,SHRI NILAYAM KUTIR,3,221002,Hotel,False,False,25.33075,82.99586,2.100674686545097
1000366329,2021,BRICK FIELD | Lounge with Garden & Parking,3,221108,Villa,False,False,25.29723,82.94549,5.0433257535179665
1000367273,2021,Ramada by Wyndham Varanasi Katesar,5,221008,Hotel,False,False,25.29669,83.03648,4.701357923316562
1000367312,2021,HOTEL TRIDEV GRAND,3,221005,Hotel,False,False,25.28652,82.99972,2.920025059717176
1000368043,2021,MAGIC LEAFS,3,221002,Hotel,False,False,25.33282,82.98644,2.3994783208455672
1000368299,2021,HOTEL RIVER RHYTHM,3,221005,Hotel,False,False,25.28746,83.00539,3.008291330640329
1000370676,2021,Hotel RIO Benaras,3,221002,Hotel,False,False,25.33833,82.97747,3.308767048136863
1000371309,2021,KEDAR GANGA GUEST HOUSE,0,221001,Guest House,False,False,25.31103,83.00009,0.7308805600443752
1000371798,2021,Ishwari Guest House,0,221001,Guest House,False,False,25.328,83.0283,3.9751819114992806
1000372119,2021,Pretty Garden View 3BHK Apartment near Kashi Vishwanath,0,221010,Apartment,False,True,25.30012,82.99459,1.3370558070020715
1000372134,2021,Gypsy Diaries | Rooms & Dorms,0,221010,Hostel,False,False,25.31179,82.99898,0.6111594808098055
1000375271,2022,Hotel Jee,2,221002,Hotel,False,False,25.32775,82.99953,1.8686222919526805
1000375689,2022,Poshtel VNS | A Boutique Stay,3,221001,Homestay,False,False,25.33803,82.9786,3.2271587151734513
1000376060,2022,Hotel Satkar,0,221011,Hotel,False,False,25.24607,82.98287,7.405472495397558
1000376292,2022,Hotel Mahaveer International Varanasi,0,221001,Hotel,False,False,25.30971,83.00442,1.1861570558718875
1000376441,2022,Hotel Rudraksh Villa,0,221001,Guest House,False,False,25.30917,83.00684,1.4366746444072462
1000376540,2022,Hotel Buddha Theme park,0,221007,Resort,False,False,25.38353,83.02223,8.477091047803816
1000377263,2022,Heritage Homestay@Old City Near Holy Ganges,3,221001,Homestay,False,True,25.31957,83.02143,2.9865778167117645
1000378626,2022,Lotus Paying Guest House,0,221001,Guest House,False,False,25.30593,83.00914,1.7679206997127954
1000378974,2022,Townhouse OAK Hotel Aditya Residency,3,221010,Hotel,False,False,25.30573,82.9792,1.5465784190383243
1000379305,2022,FabExpress Moti Mahal,3,221007,Hotel,False,False,25.37194,83.01975,7.185324135400623
1000380259,2022,Hotel M. K. International,0,221001,Hotel,False,False,25.31659,83.01282,2.0643772947199754
1000380693,2022,Hotel Sri Balaji,0,221001,Hotel,False,False,25.31718,83.01554,2.345523615543947
1000382860,2022,Om Sai Bhawan Guset House,0,221002,Guest House,False,False,25.35172,82.97128,4.917757096651237
1000382940,2022,Hotel Rajkamal Near Varanasi Railways Station.,3,221002,Hotel,False,False,25.32636,82.98962,1.625376232138189
1000383021,2022,Aadrika Residency & Tandoor N Curry,0,221002,Hotel,False,False,25.36131,82.95491,6.677367971519309
1000384396,2022,UPRE | Entire 3BR Apartment,0,221003,Apartment,False,True,25.35177,82.95731,5.684023886853079
1000385371,2022,FabHotel Super 3 Premium,3,221010,Hotel,False,False,25.30565,82.9792,1.550639714721735
1000385915,2022,Sky Inn Paying Guest House,0,221005,Guest House,False,False,25.2843,83.00487,3.311524373589374
1000386718,2022,FabHotel Lily Grand,3,221005,Hotel,False,False,25.26549,82.98093,5.315174533537534
1000391153,2022,HOTEL PRIME LAND,0,221008,Hotel,False,False,25.29725,82.94438,5.148203736655312
1000392338,2022,"Gold Coin Hotel, Varanasi",0,221005,Hotel,False,False,25.31053,83.00922,1.6484769662098249
1000393097,2022,The Cozy Cottage Varanasi,0,221005,Homestay,False,False,25.28685,83.00521,3.0627158372336027
1000394025,2022,Green Villa Kashi @Assi Ghat,0,221011,Villa,False,False,25.25498,83.02233,7.001342508441304
1000397119,2022,Hotel M K Grand Near Kashi Vishwanath Temple,3,221001,Hotel,False,False,25.30854,83.00659,1.4296927819723453
1000397543,2022,Hotel LumbiniInternational Varanasi,0,221007,Hotel,False,False,25.37163,83.0231,7.287018641216667
1000397929,2022,Hotel Mintella,3,232101,Hotel,False,False,25.33318,82.98657,2.434584874724159
1000399247,2022,HOTEL ANANYA INN,2,221001,Hotel,False,False,25.2935,83.00489,2.38845857401324
1000399269,2022,Treebo Little Budhha,3,221007,Hotel,False,False,25.37764,83.0201,7.788661810012376
1000399614,2022,Hotel Kiaara,3,221003,Hotel,False,False,25.35894,82.96317,6.00990995059772
1000399672,2022,Hotel Hardik Palacio,3,221001,Hotel,False,False,25.30927,83.00141,0.9088527925934045
1000400382,2022,Rudraksha Guest House,0,221010,Guest House,False,False,25.31055,82.9994,0.6736206210546563
1000402251,2022,Hotel Nivedita,0,221006,Hotel,False,False,25.2846,83.00443,3.264508026823673
1000404242,2022,The Triumph Hotel,0,221001,Hotel,False,False,25.29915,82.97076,2.6482429943531853
1000404763,2022,FabHotel Premium Kashi,3,221007,Hotel,False,False,25.35721,83.01134,5.352624727665299
1000405071,2022,Hotel sooryoday,0,221001,Hotel,False,False,25.3084,83.00313,1.1048076730042131
1000406681,2022,Four Leaf Hotel - Sapphire Blue,4,221002,Hotel,False,False,25.31765,82.97391,2.0085347137582437
1000407585,2022,HOTEL XENIA,0,221010,Hotel,False,False,25.30482,82.9751,1.9621184348208445
1000407823,2022,THE AWADH MAAN HOTEL RESTAURANT AND LAWN,0,221105,Hotel,False,False,25.38128,82.91817,10.754934179414644
1000408064,2022,Hotel MK Grand,0,221010,Hotel,False,False,25.30953,83.00328,1.0796597976316475
1000408399,2022,"SAROJA HERITAGE HOTEL, Varanasi",3,221001,Hotel,False,False,25.32243,83.00439,1.6324980447052662
1000409398,2022,Vagabond Stay Hostel | Rooms & Dorms,3,221010,Hostel,False,False,25.31131,82.9995,0.6678161688831045
1000409534,2022,Green Banaras,3,221011,Hotel,False,False,25.22051,82.92434,12.293979419370412
1000410255,2022,Heritage Divine Hotel,3,221005,Hotel,False,False,25.28533,82.97121,3.68560050259244
1000410328,2022,RHS | Beautiful Entire 3BHK Villa,0,221002,Villa,False,True,25.33858,82.97817,3.3011848814670004
1000410455,2022,DeCosta Palace,0,221002,Villa,False,False,25.3465,82.96989,4.475180853710634
1000410614,2022,Hotel O Surbhi G House,3,221010,Hotel,False,False,25.29104,82.99308,2.3360197947756607
1000410973,2022,Hotel Buddha Park,0,221007,Hotel,False,False,25.37567,83.00807,7.2367216300294785
1000413401,2022,highway inn,3,221311,Hotel,False,False,25.2586,82.9123,10.049909021325675
1000414442,2022,Gulab Kothi Varanasi by Royal Orchid Hotels Limited,4,221008,Hotel,False,False,25.2926,83.0351,4.761032476985977
1000415088,2022,Maa Durga Inn | Near Kashi Vishwanath Temple,0,221001,Homestay,False,False,25.30803,83.01066,1.839653062342531
1000416857,2022,JPM P. Guest House,0,221005,Homestay,False,False,25.28631,83.00624,3.1602502684179776
1000417192,2022,Saptapuri Varanasi by Royal Orchid Hotels Limited,4,221012,Hotel,False,False,25.32052,83.03953,4.780135487745112
1000417940,2023,KS PAYING GUEST HOUSE,1,221001,Guest House,False,False,25.30058,83.00711,1.9143059369113709
1000418070,2022,Priyanka Homestay | Entire 2 BHK Apartment,0,221106,Homestay,False,False,25.27022,82.9597,5.725175503690718
1000418751,2022,The Hotel Ambassador Inn,2,221005,Hotel,False,False,25.28091,83.0027,3.5996196720792124
1000419383,2022,Stay Inn Kailasha | Parking Terrace Kitchen,0,221001,Homestay,False,False,25.29369,82.99629,2.0694289072100243
1000420807,2022,Shanti Inn | Luxury AC Dormitory,0,221001,Hostel,False,False,25.30802,82.99721,0.6226584632182092
1000421354,2022,Cocasa Boutique Hotel,4,221005,Hotel,False,False,25.28318,83.00349,3.381680198990472
1000421506,2022,kashi nest,0,221007,Guest House,False,False,25.38369,83.02993,8.79221505171656
1000422176,2022,Narayana Haveli | Near Ghats,0,221001,Homestay,False,False,25.30399,83.00787,1.7507884280827946
1000422614,2022,Hotel O Mishra Suites,3,221002,Hotel,False,False,25.35274,82.99733,4.546558257859626
1000422741,2022,HOTEL DAKSHIT IN,1,221103,Hotel,False,False,25.24881,82.92776,9.609907577890482
1000422756,2022,Hotel Banaras Villa,0,221005,Hotel,False,False,25.27895,82.99882,3.72800627907913
1000423357,2022,Muhurt Residency,0,221005,Guest House,False,False,25.28351,83.00168,3.2935456899182416
1000423884,2022,Tattva | Entire Homelee 3BHK Apartment,0,221003,Apartment,False,True,25.35168,82.95954,5.537728870339503
1000425723,2022,KASHI KUTIR,1,221001,Guest House,False,False,25.31043,83.00438,1.167243358948779
1000425838,2022,Townhouse Navneeta Grand,3,221002,Hotel,False,False,25.26038,82.98017,5.886174222539351
1000427600,2022,Pearl Courtyard Hostel | AC Dorms,0,221010,Hostel,False,False,25.30944,83.00494,1.2438656774816486
1000428106,2022,Sparrow's Stay,0,221005,Homestay,False,False,25.288,83.00436,2.9113431850456393
1000430611,2022,Hotel Kashi Pride,0,221001,Hotel,False,False,25.3525,83.00108,4.572475875461071
1000431230,2022,Kutumb Homestay | Entire 2BHK Apartment,0,221010,Apartment,False,True,25.28846,83.00655,2.9598026972044456
1000432356,2022,Kashi Gateway | Entire 2BHK Apartment,0,221010,Apartment,False,True,25.29855,82.9732,2.485369157200437
1000433802,2022,Hotel Dharohar,3,221006,Hotel,False,False,25.43687,82.85246,19.792541957516026
1000435514,2022,Kashi Ganga Home Stay,0,221010,Homestay,False,False,25.31719,83.00155,1.0400793778471813
1000435620,2022,Balaji | Entire 2 BHK Apartment,3,221010,Apartment,False,True,25.30328,82.98413,1.3148636799348357
1000436377,2022,Hotel The Royal Vista,3,221010,Hotel,False,False,25.3132,82.98449,0.8556822944939343
1000436682,2022,Janaki Villa | Modern 2BHK Luxury Apartment,0,221010,Apartment,False,True,25.30205,82.99233,1.1132090791901688
1000436711,2022,Arcadia Hotel,4,221002,Hotel,False,False,25.32412,82.99182,1.346809847660771
1000438902,2023,Hotel Bharat,3,221001,Hotel,False,False,25.30694,83.00204,1.0795703653186244
1000439526,2023,The Sevens Hotel - 200 M from Assi Ghat,3,221005,Hotel,False,False,25.28931,83.00375,2.753299248483689
1000439648,2023,Hotel Sarnath International,3,221007,Hotel,False,False,25.37786,83.03356,8.381105576964428
1000440497,2023,Ansh Paying Guest House VNS,0,221001,Homestay,False,False,25.3074,83.00731,1.5373130091138105
1000441496,2023,Hotel Imperial Kashi,2,221010,Hotel,False,False,25.29804,83.00389,1.9092212016651287
1000443441,2023,Hotel Kavana,3,221005,Hotel,False,False,25.28924,83.00277,2.7230497663832236
1000444581,2023,Hotel Kamesh Hut,0,221002,Hotel,False,False,25.32696,83.00011,1.8093466615883407
1000446343,2023,RAJ HOTEL,3,221003,Hotel,False,False,25.38661,82.97111,8.575385357228111
1000447025,2023,FabHotel Siddhi,3,221002,Hotel,False,False,25.31906,82.96639,2.7770735045166015
1000448165,2023,Ganga Fuji Homes And Hostel @Dashashwamedh Ghat,0,221001,Hostel,False,False,25.30891,83.00882,1.6372263612054618
1000448647,2023,The Sacred Stay,0,221109,Homestay,False,False,25.29223,82.97842,2.641371003073151
1000450359,2023,KAPOOR'S,0,221005,Villa,False,False,25.28327,82.99907,3.259374890292504
1000450387,2023,Vishwa Deva Home Stay,0,221010,Homestay,False,False,25.3087,82.99309,0.37270823583605495
1000451096,2023,Hotel Dolphin Grand,3,221001,Hotel,False,False,25.29977,83.00241,1.6662723500267855
1000451172,2023,HOTEL KALAWATI PALACE,3,221004,Hotel,False,False,25.28824,82.96969,3.52924225882577
1000452307,2023,Satnam Homestay,0,221010,Homestay,False,False,25.3097,82.99465,0.31441974254432015
1000452332,2023,Richa paying guest house,0,221001,Guest House,False,False,25.29287,83.005,2.4546628316052614
1000452972,2023,Treebo Azure,3,221002,Hotel,False,False,25.33842,82.9786,3.266038030271436
1000453304,2023,Janaki Villa | Beautiful 2 BHK Homely Stay,0,221010,Homestay,False,True,25.30366,82.99396,0.9386658170596245
1000453548,2023,Sharmaji apartment,0,221109,Apart-hotel,False,False,25.2932,82.97581,2.7103753116211897
1000453682,2023,The Olivia,3,221002,BnB,False,False,25.35158,82.9709,4.9208450471344305
1000455177,2023,Hotel Ganga Kaveri,3,221007,Hotel,False,False,25.36558,83.02283,6.669013503843622
1000455192,2023,Kashi dreams stay,0,221005,Villa,False,True,25.26777,82.97435,5.2650835246221686
1000455222,2023,Hotel Satsang Grand,3,221007,Hotel,False,False,25.35469,83.00427,4.877195017163099
1000456020,2023,Tranquil Apartment | Entire 2BHK Near Ghats and Temple,0,221103,Apartment,False,True,25.30228,82.97063,2.4888266750476764
1000457216,2023,Hotel O Baba Paying Guest House,2,221103,Hotel,False,False,25.29401,82.97549,2.662388512256878
1000458157,2023,Shanti | Entire 2BHK Apartment,0,221001,Apartment,False,True,25.28806,82.99726,2.7029795876649514
1000458512,2023,Hari Vilaas Enclave,3,221010,Hotel,False,False,25.31231,82.99443,0.155875086454323
1000458573,2023,Buddha | Entire 2BHK Apartment,0,221001,Apartment,False,True,25.28991,82.99155,2.4653803942097716
1000458594,2023,Anand | Entire 2BHK Apartment,0,221001,Apartment,False,True,25.29028,82.99148,2.4247083919392236
1000458603,2023,Prem | Entire 2BHK Apartment,0,221001,Apartment,False,True,25.29028,82.99148,2.4247083919392236
1000459707,2023,Cookies Stay | Rooms & Dorms,0,221001,Hostel,False,False,25.29438,83.005,2.31029041004826
1000459731,2023,Dil se banarasiya (Atithidevobhava),0,221001,Homestay,False,False,25.29679,82.97292,2.6296736712991833
1000460938,2023,River View Guest House,0,221005,BnB,False,False,25.27258,83.01418,4.882016913089158
1000461045,2023,Indra | Entire 2BHK Apartment,0,221106,Apartment,False,True,25.29235,82.97835,2.634151530002315
1000461114,2023,The White House,0,221001,BnB,False,False,25.3115,83.00546,1.2633240641589178
1000461575,2023,Kashi Dham Homestay,0,221010,Homestay,False,False,25.3161,83.00254,1.0680232664313698
1000461943,2023,Hotel Rudra Paradise,1,221103,Hotel,False,False,25.29686,82.96855,2.9744012923593144
1000462069,2023,Super Hotel O BLW Kakarmatta Near Banaras Junction,3,221106,Hotel,False,False,25.29064,82.97339,3.0847720856826397
1000462663,2023,Hotel Bhagwan Das,2,221001,Hotel,False,False,25.32286,83.02506,3.4482674618014357
1000462693,2023,Hotel Golden Petals,3,221001,Hotel,False,False,25.29717,83.00422,2.0075379305931302
1000465401,2023,Southern Grand @ Kashi Vishwanath Temple Corridor,3,221001,Hotel,False,False,25.31118,83.01138,1.8594388136587872
1000465451,2023,Rasna Homestay,0,221010,Homestay,False,False,25.30471,82.97927,1.5952421451202488
1000467104,2023,FabExpress GS Residency,3,221001,Hotel,False,False,25.30731,83.00939,1.7386590807122275
1000467851,2023,Hotel Temple View,3,221000,Hotel,False,False,25.3088,83.00732,1.4931669544858002
1000468656,2023,Garden Villa (Chotiwala),3,221010,Villa,False,False,25.29604,83.00063,1.941936727833065
1000469904,2023,Harsh guest House,0,221005,Homestay,False,False,25.27895,83.00407,3.84761472029121
1000470220,2023,The Ramaa Guest House,0,221010,Villa,False,False,25.30702,82.98288,1.1525640338555554
1000470847,2023,Hotel Rajyashree palace,3,221010,Hotel,False,False,25.29596,83.0003,1.9371253430906281
1000472221,2023,FabExpress Namaste Kashi,3,221001,Hotel,False,False,25.32754,83.00297,1.9976681261335416
1000472561,2023,Suvidha Guest House Varanasi,0,221005,Guest House,False,False,25.28261,82.98254,3.4352312272164287
1000472981,2023,Hotel Millenium,1,221010,Hotel,False,False,25.31347,83.00163,0.8910050807859584
1000474193,2023,ITH Vintage Homestay,3,221001,Homestay,False,False,25.32928,83.02136,3.44247848098292
1000475008,2023,"Itsy Hotels Kashi Grand, BHU",3,221005,Hotel,False,False,25.26175,82.98163,5.706612882662158
1000476142,2023,Hotel The Pearl,3,221105,Hotel,False,False,25.38651,82.90286,12.265138561324177
1000476509,2023,Garden home PG guest house,0,221001,Homestay,False,False,25.29799,83.00376,1.9062502484392019
1000476521,2023,Hotel Shiv Manglam,0,221001,Guest House,False,False,25.31728,83.00336,1.2010591951833962
1000476635,2023,Wanderlust Hostel & Home Stay,0,221002,Hostel,False,False,25.33823,82.98232,3.0996887435303924
1000476699,2023,Hotel Divyakashi,3,303908,Hotel,False,False,25.31003,83.0071,1.444249617692742
1000476706,2023,Surya Niwesh Home Stay,0,221010,Homestay,False,True,25.30023,82.97983,1.8586991883247113
1000477512,2023,HHW BUDDHA LINEAGE,3,221001,Hotel,False,False,25.36837,83.02368,6.98470994054136
1000477539,2023,JSR Ganga @Dashashwamedh Ghat,0,221001,BnB,False,False,25.3059,83.00964,1.8156685461260194
1000478183,2023,Villa Aanandam | A Luxe Stay,0,221010,Villa,False,True,25.31108,82.98644,0.6588761623568609
1000478225,2023,HOLY LAND,3,221010,BnB,False,False,25.29906,83.00491,1.8819112846228274
1000478228,2023,Hari Gopal Palace,3,221010,BnB,False,False,25.29906,83.00491,1.8819112846228274
1000478864,2023,FabExpress Prashansa Palace,3,221010,Hotel,False,False,25.29446,82.97366,2.7510195901696344
1000479034,2023,Hotel O Surya Inn,3,221006,Hotel,False,False,25.42698,82.867,17.981912656773517
1000479035,2023,Hotel O Kriti Green,3,221108,Hotel,False,False,25.25314,82.94942,7.87545753681471
1000479155,2023,The Jais,3,221005,Hotel,False,False,25.28752,83.00455,2.967922377957314
1000479375,2023,Aaditya Ashram Sewa Samiti Homestay,0,221010,Hostel,False,False,25.31339,82.99479,0.24106854930875868
1000479411,2023,Krimson Bricks | Entire 3BHK Villa with Garden,3,221011,Villa,False,True,25.25124,82.9773,6.941206177951314
1000479431,2023,Kashi Dream Stay | A Lure Home,3,221010,Apartment,False,False,25.31042,82.9962,0.3772937772864396
1000480103,2023,Mangos Homestay Unit 1,4,221010,BnB,False,True,25.29033,82.99145,2.419339071283256
1000480239,2023,Shri Ganga Guest House,0,221001,Guest House,False,False,25.32432,83.01126,2.294634537267525
1000480527,2023,Happy Homes | Entire 2BHK Apartment,0,221008,Homestay,False,True,25.29915,82.97405,2.3769698025207577
1000480965,2023,The Shiv Ganga Guest house,1,221107,Hotel,False,False,25.29399,82.97137,2.9528077881110635
1000481186,2023,Swagat Guest House,1,221001,Guest House,False,False,25.29342,83.00598,2.453061672032245
1000481311,2023,Hotel Utsav Grand,3,221010,Hotel,False,False,25.30774,82.99735,0.6549311417383927
1000481983,2023,SDS GRAND,2,221005,Hotel,False,False,25.28381,82.97364,3.6892437653160344
1000482133,2023,Joy Retreat | A Homlee Stay,0,221010,Homestay,False,False,25.30516,82.97497,1.958957147176007
1000483554,2023,DoubleTree By Hilton Varanasi,5,221001,Hotel,False,False,25.35151,82.99361,4.388571695235007
1000483817,2023,Hotel O Home Singhs Delight,2,221108,Hotel,False,False,25.25345,82.95783,7.408992692034153
1000484291,2023,Annapurna Palace Guest House,0,221001,Guest House,False,False,25.31998,83.0155,2.4362630603730713
1000484645,2023,Hotel The Legacy,1,221109,Hotel,False,False,25.28949,82.96831,3.5221752529350425
1000484989,2023,Gurudham | Entire 2BHK Apartment,3,221010,Homestay,False,True,25.29509,82.99597,1.910595505240215
1000485887,2023,Shivohm In Homestay | 400mts from Kashi Temple,0,221001,Homestay,False,False,25.30807,83.00832,1.6112603265996213
1000486314,2023,Mahi in,0,221002,Guest House,False,False,25.33308,82.98597,2.4403946343675718
1000486392,2023,Hotel VISHWANATH INN,0,221010,Hotel,False,False,25.30843,82.99928,0.7564786810894572
1000486752,2023,Vagabond Homestay,0,221010,Homestay,False,False,25.30866,82.9984,0.6684460172477966
1000487261,2023,Shree Anandam Kashi | Entire 2BR Apartment,0,221108,Homestay,False,True,25.30193,82.96845,2.703666247335723
1000487471,2023,The Kashi Rooms,0,221001,Guest House,False,False,25.31377,83.00382,1.1135830238068711
1000487679,2023,VINDHYAN BUDGET HOTEL,2,221005,Hotel,False,False,25.28769,82.99763,2.749765468024493
